Luke source,flag,fielding.start,fielding.end,pollster,source,interview.mode,publisher,publication.date,sample,DKrefused.reported,DKrefused.combined,DK.reported,DK,refused.reported,refused,Coalition.TPP.reported,Labor.TPP.reported,Coalition.TPP.previouselectionallocation,Labor.TPP.previouselectionallocation,Coalition.TPP.voterallocation,Labor.TPP.voterallocation,Coalition.total.primary,Liberal.primary,National.primary,Labor.primary,Green.primary,FamilyFirst.primary,Democrats.primary,OneNation.primary,XenophonCentreAlliance.primary,UAP.PUP.primary,KattersAustraliaParty.primary,Independent.primary,Other.primary,undecided.primary,sampleSize.published
,FALSE,27/8/11,4/9/11,Morgan F2F,http://www.roymorgan.com/findings/finding-4699-201302140226,F2F,,,1807,,6,,6,,,58,42,58,42,54.5,45.5,46.5,FALSE,FALSE,32.5,12.5,0,0,0,,,,,8.5,,1807
,FALSE,10/9/11,18/9/11,Morgan F2F,http://www.roymorgan.com/findings/finding-4701-201302140214,F2F,,,1990,,6,,6,,,58,42,58,42,55.5,44.5,48,FALSE,FALSE,32,11,0,0,0,,,,,9,,1990
,FALSE,24/9/11,2/10/11,Morgan F2F,http://www.roymorgan.com/findings/finding-4704-201302130403,F2F,,,1515,,5.5,,5.5,,,57,43,57,43,53.5,46.5,46.5,FALSE,FALSE,35.5,10,0,0,0,,,,,8,,1515
,FALSE,8/10/11,9/10/11,Morgan F2F,http://www.roymorgan.com/findings/finding-4706-201302130353,F2F,,,930,,6,,6,,,52.5,47.5,52.5,47.5,50,50,43.5,FALSE,FALSE,38.5,11,0,0,0,,,,,7,,930
,FALSE,15/10/11,16/10/11,Morgan F2F,http://www.roymorgan.com/findings/finding-4707-201302130348,F2F,,,815,,4.5,,4.5,,,53.5,46.5,53.5,46.5,51.5,48.5,44,FALSE,FALSE,36.5,10,0,0,0,,,,,9.5,,815
,FALSE,22/10/11,23/10/11,Morgan F2F,http://www.roymorgan.com/findings/finding-4710-201302130344,F2F,,,961,,5,,5,,,56.5,43.5,56.5,43.5,54.5,45.5,49.5,FALSE,FALSE,35,10.5,0,0,0,,,,,5,,961
,FALSE,29/10/11,30/10/11,Morgan F2F,http://www.roymorgan.com/findings/finding-4713-201302130336,F2F,,,856,,5,,5,,,56,44,56,44,53,47,46.5,FALSE,FALSE,34,13.5,0,0,0,,,,,6,,856
,FALSE,5/11/11,13/11/11,Morgan F2F,http://www.roymorgan.com/findings/finding-4721-201302130255,F2F,,,1788,,5,,5,,,56.5,43.5,56.5,43.5,53.5,46.5,47,FALSE,FALSE,34.5,11.5,0,0,0,,,,,7,,1788
,FALSE,19/11/11,20/11/11,Morgan F2F,http://www.roymorgan.com/findings/finding-4725-201302130243,F2F,,,864,,5,,5,,,54.5,45.5,54.5,45.5,51.5,48.5,45.5,FALSE,FALSE,36.5,12,0,0,0,,,,,6,,864
,FALSE,26/11/11,4/12/11,Morgan F2F,http://www.roymorgan.com/findings/finding-4728-201302130238,F2F,,,1900,,5,,5,,,55.5,44.5,55.5,44.5,53,47,46.5,FALSE,FALSE,36.5,10,0,0,0,,,,,7,,1900
,FALSE,10/12/11,18/12/11,Morgan F2F,http://www.roymorgan.com/findings/finding-4729-201302130233,F2F,,,1950,,5.5,,5.5,,,53.5,46.5,53.5,46.5,50,50,43,FALSE,FALSE,36.5,13,0,0,0,,,,,7.5,,1950
,FALSE,7/1/12,8/1/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4733-201302140204,F2F,,,934,,4,,4,,,54,46,54,46,51.5,48.5,45,FALSE,FALSE,37,10.5,0,0,0,,,,,7.5,,934
,FALSE,14/1/12,22/1/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4740-201302140151,F2F,,,1921,,6,,6,,,52,48,52,48,49,51,42.5,FALSE,FALSE,38.5,12,0,0,0,,,,,7,,1921
,FALSE,28/1/12,29/1/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4744-201302140142,F2F,,,1010,,7,,7,,,49.5,50.5,49.5,50.5,49,51,41.5,FALSE,FALSE,39.5,10,0,0,0,,,,,9,,1010
,FALSE,4/2/12,5/2/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4744-201302140142,F2F,,,1010,,7,,7,,,53.5,46.5,53.5,46.5,51.5,48.5,45.5,FALSE,FALSE,38.5,9.5,0,0,0,,,,,6.5,,1010
,FALSE,11/2/12,19/2/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4748-201302140133,F2F,,,2005,,5.5,,5.5,,,52,48,52,48,48.5,51.5,41.5,FALSE,FALSE,37,14.5,0,0,0,,,,,7,,2005
,FALSE,25/2/12,26/2/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4750-201302140129,F2F,,,981,,3.5,,3.5,,,52,48,52,48,50,50,42.5,FALSE,FALSE,37.5,11,0,0,0,,,,,9,,981
,FALSE,3/3/12,4/3/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4753-201302140121,F2F,,,878,,6,,6,,,52,48,52,48,50,50,43.5,FALSE,FALSE,39,10,0,0,0,,,,,7.5,,878
,FALSE,10/3/12,18/3/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4755-201302140105,F2F,,,1939,,5.5,,5.5,,,54,46,54,46,52,48,45.5,FALSE,FALSE,37,10.5,0,0,0,,,,,7,,1939
,FALSE,24/3/12,25/3/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4760-201302140101,F2F,,,975,,4,,4,,,55,45,55,45,51.5,48.5,45,FALSE,FALSE,36.5,12.5,0,0,0,,,,,6,,975
,FALSE,31/3/12,1/4/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4763-201302140052,F2F,,,951,,6.5,,6.5,,,57.5,42.5,57.5,42.5,53.5,46.5,44.5,FALSE,FALSE,32,13,0,0,0,,,,,10.5,,951
,FALSE,7/4/12,15/4/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4765-201302140042,F2F,,,1770,,3.5,,3.5,,,59.5,40.5,59.5,40.5,55,45,46.5,FALSE,FALSE,31,12.5,0,0,0,,,,,10,,1770
,FALSE,21/4/12,22/4/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4766-201302140036,F2F,,,949,,3.5,,3.5,,,58.5,41.5,58.5,41.5,56,44,47.5,FALSE,FALSE,30,12,0,0,0,,,,,10.5,,949
,FALSE,5/5/12,6/5/12,Morgan F2F,http://www.roymorgan.com/morganpoll/federal-voting/voting-intention-summary,F2F,,,1004,,3,,3,,,55.5,44.5,60.5,39.5,55.5,44.5,45.5,FALSE,FALSE,29.5,12,0,0,0,,,,,13,,1004
,FALSE,12/5/12,13/5/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4779-201302140015,F2F,,,852,,4,,4,,,59,41,59,41,55.5,44.5,46,FALSE,FALSE,30.5,12,0,0,0,,,,,11.5,,852
,FALSE,19/5/12,20/5/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4781-201302140010,F2F,,,893,,2.5,,2.5,,,58,42,58,42,55,45,45.5,FALSE,FALSE,32,10.5,0,0,0,,,,,12,,893
,FALSE,26/5/12,27/5/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4782-201302140004,F2F,,,874,,2.5,,2.5,,,61.5,38.5,61.5,38.5,58,42,49,FALSE,FALSE,27.5,13,0,0,0,,,,,10.5,,874
,FALSE,2/6/12,3/6/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4786-201302132343,F2F,,,948,,3,,3,,,58,42,58,42,55.5,44.5,45,FALSE,FALSE,32.5,10.5,0,0,0,,,,,12,,948
,FALSE,9/6/12,10/6/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4790-201302132335,F2F,,,863,,4,,4,,,55,45,55,45,52,48,42.5,FALSE,FALSE,33,12.5,0,0,0,,,,,12,,863
,FALSE,16/6/12,24/6/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4797-201302130446,F2F,,,1780,,3,,3,,,56.5,43.5,56.5,43.5,54.5,45.5,45.5,FALSE,FALSE,32.5,10,0,0,0,,,,,12,,1780
,FALSE,30/6/12,8/7/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4801-201302130440,F2F,,,1707,,3.5,,3.5,,,57.5,42.5,57.5,42.5,54,46,43,FALSE,FALSE,29.5,14.5,0,0,0,,,,,13,,1707
,FALSE,14/7/12,22/7/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4806-201302130431,F2F,,,1700,,3.5,,3.5,,,57,43,57,43,54,46,43,FALSE,FALSE,31.5,12,0,0,0,,,,,13.5,,1700
,FALSE,28/7/12,5/8/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4809-201302130420,F2F,,,1775,,4,,4,,,56,44,56,44,53.5,46.5,43.5,FALSE,FALSE,32,11.5,0,0,0,,,,,13,,1775
,FALSE,11/8/12,19/8/12,Morgan F2F,https://www.roymorgan.com/findings/finding-4812-201302130353,F2F,,,1754,,4,,4,,,54,46,54,46,53,47,44,FALSE,FALSE,34.5,10,0,0,0,,,,,11.5,,1754
,FALSE,1/9/12,2/9/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4816-201302130335,F2F,,,821,,4.5,,4.5,,,53.5,46.5,53.5,46.5,51.5,48.5,41.5,FALSE,FALSE,34.5,11.5,0,0,0,,,,,12.5,,821
,FALSE,8/9/12,16/9/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4823-201302130257,F2F,,,1613,,3.5,,3.5,,,53.5,46.5,53.5,46.5,50.5,49.5,40.5,FALSE,FALSE,35,12,0,0,0,,,,,12.5,,1613
,FALSE,22/9/12,23/9/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4828-201302130242,F2F,,,876,,5,,5,,,52,48,52,48,50,50,41.5,FALSE,FALSE,37.5,10,0,0,0,,,,,11,,876
,FALSE,29/9/12,7/10/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4830-201302130233,F2F,,,1601,,3,,3,,,52,48,52,48,51,49,43,FALSE,FALSE,37,10.5,0,0,0,,,,,9.5,,1601
,FALSE,13/10/12,21/10/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4834-201302130143,F2F,,,1709,,3.5,,3.5,,,49.5,50.5,49.5,50.5,47.5,52.5,38.5,FALSE,FALSE,37.5,12.5,0,0,0,,,,,11.5,,1709
,FALSE,27/10/12,4/11/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4838-201302130138,F2F,,,1542,,2.5,,2.5,,,53.5,46.5,53.5,46.5,52,48,43,FALSE,FALSE,35.5,10,0,0,0,,,,,11.5,,1542
,FALSE,10/11/12,18/11/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4840-201302130116,F2F,,,1573,,2,,2,,,49.5,50.5,49.5,50.5,49,51,38.5,FALSE,FALSE,36.5,11.5,0,0,0,,,,,13.5,,1573
,FALSE,24/11/12,1/12/12,Morgan F2F,http://www.roymorgan.com/findings/finding-4850-201302130047,F2F,,,1516,,3,,3,,,52.5,47.5,52.5,47.5,50.5,49.5,40.5,FALSE,FALSE,36,10.5,0,0,0,,,,,13,,1516
,FALSE,8/12/12,16/12/12,Morgan F2F,http://www.roymorgan.com/morganpoll/federal-voting/voting-intention-summary,F2F,,,1638,,3,,3,,,47.5,52.5,47.5,52.5,46.5,53.5,37.5,FALSE,FALSE,40,12,0,0,0,,,,,10.5,,1638
,FALSE,5/1/13,13/1/13,Morgan F2F,http://www.roymorgan.com/findings/finding-4855-201302130008,F2F,,,1638,,3,,3,,,52,48,52,48,51,49,41.5,FALSE,FALSE,36.5,10.5,0,0,0,,,,,11.5,,1638
,FALSE,19/1/13,27/1/13,Morgan F2F,http://www.roymorgan.com/findings/finding-4859-201302130205,F2F,,,1630,,3,,3,,,50.5,49.5,50.5,49.5,50.5,49.5,39,FALSE,FALSE,36,12,0,0,0,,,,,13,,1630
,FALSE,2/2/13,3/2/13,Morgan F2F,http://www.roymorgan.com/findings/finding-4861-201302120500,F2F,,,903,,2.5,,2.5,,,51.5,48.5,51.5,48.5,50.5,49.5,42.5,FALSE,FALSE,38.5,8.5,0,0,0,,,,,10.5,,903
,FALSE,9/2/13,10/2/13,Morgan F2F,http://www.roymorgan.com/findings/finding-4864-201302130153,F2F,,,806,,4,,4,,,56,44,56,44,54.5,45.5,45,FALSE,FALSE,33.5,9,0,0,0,,,,,12.5,,806
,FALSE,16/2/13,24/2/13,Morgan F2F,http://www.roymorgan.com/findings/finding-4866-201302280202,F2F,,,1642,,3,,3,,,54.5,45.5,54.5,45.5,53.5,46.5,44,FALSE,FALSE,33.5,10,0,0,0,,,,,12.5,,1642
,FALSE,28/2/13,3/3/13,Morgan MM,http://www.roymorgan.com/findings/finding-4869-201303052228,multi-mode,,,9101,,2.5,,2.5,,,54.5,45.5,54.5,45.5,54,46,45,FALSE,FALSE,33,10.5,0,0,0,,,,,11.5,,9101
,FALSE,7/3/13,10/3/13,Morgan MM,http://www.roymorgan.com/findings/finding-4872-201303140443,multi-mode,,,4627,,3,,3,,,57.5,42.5,57.5,42.5,55.5,44.5,47,FALSE,FALSE,31.5,11,0,0,0,,,,,10.5,,4627
,FALSE,14/3/13,17/3/13,Morgan MM,http://www.roymorgan.com/findings/finding-4875-201303192253,multi-mode,,,3982,,2.5,,2.5,,,54.5,45.5,54.5,45.5,54,46,46,FALSE,FALSE,33,10.5,0,0,0,,,,,10.5,,3982
,FALSE,21/3/13,24/3/13,Morgan MM,http://www.roymorgan.com/findings/finding-4878-201303260458,multi-mode,,,3493,,2,,2,,,57,43,57,43,56,44,46.5,FALSE,FALSE,30.5,10.5,0,0,0,,,,,12.5,,3493
,FALSE,29/3/13,1/4/13,Morgan MM,http://www.roymorgan.com/findings/finding-4880-201304030210,multi-mode,,,2954,,1.5,,1.5,,,59,41,59,41,57.5,42.5,49,FALSE,FALSE,30,11,0,0,0,,,,,10,,2954
,FALSE,4/4/13,7/4/13,Morgan MM,http://www.roymorgan.com/morganpoll/federal-voting/voting-intention-summary201,multi-mode,,,3835,,1.5,,1.5,,,56.5,43.5,56.5,43.5,56,44,46.5,FALSE,FALSE,31,10,0,0,0,,,,,12.5,,3835
,FALSE,11/4/13,14/4/13,Morgan MM,http://www.roymorgan.com/findings/gillard-returns-china-important-trading-deals-201304160015,multi-mode,,,3835,,1.5,,1.5,,,55.5,44.5,55.5,44.5,56,44,47.5,FALSE,FALSE,32,10.5,0,0,0,,,,,10,,3835
,FALSE,18/4/13,21/4/13,Morgan MM,http://www.roymorgan.com/morganpoll/federal-voting/voting-intention-summary,multi-mode,,,3270,,1.5,,1.5,,,54.5,45.5,54.5,45.5,54,46,44,FALSE,FALSE,32.5,10.5,0,0,0,,,,,13,,3270
,FALSE,26/4/13,28/4/13,Morgan MM,http://www.roymorgan.com/findings/morgan-poll-update-april-30-2013-201304300237,multi-mode,,,3418,,1.5,,1.5,,,58,42,58,42,56.5,43.5,48,FALSE,FALSE,30.5,11,0,0,0,,,,,10.5,,3418
,FALSE,3/5/13,5/5/13,Morgan MM,http://www.roymorgan.com/findings/4892-l-np-down-2-percent-6-may-2013-201305060800,multi-mode,,,3376,,2,,2,,,56,44,56,44,56,44,46,FALSE,FALSE,32,8.5,0,0,0,,,,,13.5,,3376
,FALSE,10/5/13,12/5/13,Morgan MM,http://www.roymorgan.com/findings/l-np-56-percent-lead-unchanged-201305130649,multi-mode,,,3350,,2,,2,,,56,44,56,44,56,44,46.5,FALSE,FALSE,32,9.5,0,0,0,,,,,12,,3350
,FALSE,17/5/13,19/5/13,Morgan MM,http://www.roymorgan.com/findings/morgan-poll-may-20-2013-201305200631,multi-mode,,,3374,,1,,1,,,55,45,55,45,55,45,45.5,FALSE,FALSE,32,10,0,0,0,,,,,12.5,,3374
,FALSE,24/5/13,26/5/13,Morgan MM,http://www.roymorgan.com/findings/morgan-poll-may-27-201305270621,multi-mode,,,3493,,1,,1,,,54.5,45.5,54.5,45.5,54.5,45.5,45.5,FALSE,FALSE,33.5,9.5,0,0,0,,,,,11.5,,3493
,FALSE,31/5/13,2/6/13,Morgan MM,http://www.roymorgan.com/findings/l-np%20lead%20up%20slightly%20over%20alp%20in%20a%20week-201306030626,multi-mode,,,3276,,1.5,,1.5,,,55,45,55,45,55.5,44.5,45.5,FALSE,FALSE,31.5,9.5,0,0,0,,,,,13.5,,3276
,FALSE,7/6/13,11/6/13,Morgan MM,http://www.roymorgan.com/~/media/Files/Findings/2013/June/4958-Fed-Vote-June11.pdf,multi-mode,,,3369,,1.5,,1.5,,,56,44,56,44,56,44,46,FALSE,FALSE,31,9.5,0,0,0,,,,,13.5,,3369
,FALSE,14/6/13,16/6/13,Morgan MM,http://www.roymorgan.com/findings/federal-voting-intention-june17-201306170603,multi-mode,,,3323,,1,,1,,,53.5,46.5,,,53.5,46.5,44.5,FALSE,FALSE,33,9,0,0,0,,3,1,,9.5,,3323
,FALSE,21/6/13,23/6/13,Morgan MM,http://www.roymorgan.com/findings/morgan-poll-june-24-2013-201306240603,multi-mode,,,3398,,0.5,,0.5,,,55.5,44.5,55.5,44.5,56.5,43.5,47,FALSE,FALSE,30.5,9,0,0,0,,3,2.5,,8,,3398
,FALSE,28/6/13,30/6/13,Morgan MM,http://www.roymorgan.com/findings/morgan-poll-july1-2013-201307010635,multi-mode,,,3438,,1.5,,1.5,,,48.5,51.5,48.5,51.5,49,51,40.5,FALSE,FALSE,39.5,8.5,0,0,0,,1.5,1.5,,8.5,,3438
,FALSE,5/7/13,7/7/13,Morgan MM,http://www.roymorgan.com/findings/morgan-poll-july-8-2013-201307080647,multi-mode,,,3521,,1,,1,,,45.5,54.5,45.5,54.5,47.5,52.5,39.5,FALSE,FALSE,41.5,8.5,0,0,0,,1.5,1.5,,7.5,,3521
,FALSE,12/7/13,14/7/13,Morgan MM,http://www.roymorgan.com/~/media/Files/Findings/2013/July/5036-Fed-Vote-July-15-2013.pdf,multi-mode,,,3431,,0.5,,0.5,,,47.5,52.5,47.5,52.5,48.5,51.5,41,FALSE,FALSE,42,7,0,0,0,,1,1,,8,,3431
,FALSE,19/7/13,21/7/13,Morgan MM,http://www.roymorgan.com/findings/morgan-poll-july-22-2013-201307220719,multi-mode,,,3672,,1,,1,,,47.5,52.5,47.5,52.5,48,52,41,FALSE,FALSE,41.5,9,0,0,0,,1,1,,6.5,,3672
,FALSE,26/7/13,28/7/13,Morgan MM,http://www.roymorgan.com/~/media/Files/Findings/2013/July/5070-Fed-Vote-July-29-2013.pdf,multi-mode,,,3575,,1,,1,,,48,52,48,52,49.5,50.5,41.5,FALSE,FALSE,38.5,10.5,0,0,0,,1,1,,7.5,,3575
,FALSE,2/8/13,4/8/13,Morgan MM,http://www.roymorgan.com/findings/5085-morgan-poll-august-5-201308050559,multi-mode,,,3326,,0.5,,0.5,,,50,50,50,50,50.5,49.5,43,FALSE,FALSE,38,9.5,0,0,0,,1,1,,7.5,,3326
,FALSE,9/8/13,11/8/13,Morgan MM,http://www.roymorgan.com/~/media/Files/Findings%20PDF/2013/August/5100-Fed-Vote-August-12-2013.pdf,multi-mode,,,3836,,1,,1,,,50,50,50,50,51.5,48.5,44,FALSE,FALSE,36.5,10.5,0,0,0,,1,1,,7,,3836
,FALSE,16/8/13,18/8/13,Morgan MM,http://www.roymorgan.com/findings/51115-morgan-poll-august-19-2013-201308181432,multi-mode,,,4515,,0.5,,0.5,,,51,49,51.5,48.5,52.5,47.5,44.5,FALSE,FALSE,36.5,9.5,0,0,0,,1,1,,7.5,,4515
,FALSE,23/8/13,25/8/13,Morgan MM,http://www.roymorgan.com/findings/5130-federal-vote-august-26-2013-201308251336,multi-mode,,,3419,,0.5,,0.5,,,51.5,48.5,52.5,47.5,51.5,48.5,45,FALSE,FALSE,34.5,11,0,0,0,,1.5,1,,7,,3419
,FALSE,28/8/13,29/8/13,Morgan MM,http://www.roymorgan.com/~/media/Files/Findings%20PDF/2013/August/5148-Fed-Vote-August-30-2013.pdf,multi-mode,,,1599,,2,,2,,,53,47,53,47,54,46,44,FALSE,FALSE,30.5,12,0,0,0,,4,1,,8.5,,1599
,FALSE,30/8/13,1/9/13,Morgan MM,http://www.roymorgan.com/findings/5151-morgan-poll-september-2-2013-201309011354,multi-mode,,,3746,,0.5,,0.5,,,52,48,52,48,52.5,47.5,43,FALSE,FALSE,34,11,2,0,0,,4,1,,5,,3746
,FALSE,4/9/13,6/9/13,Morgan MM,http://www.roymorgan.com/findings/5169-morgan-poll-federal-election-2013-201309061457,multi-mode,,,4937,,1.5,,1.5,,,53.5,46.5,53.5,46.5,54.5,45.5,44,41,3,31.5,10.5,2,0,0,,6.5,1,,4.5,,4937
,FALSE,19/11/04,21/11/04,Newspoll,,phone,,,1150,,7,,4,,8,53,47,,,,,46,43,3,38,6,0,0,0,,,,,10,,1150
,FALSE,3/12/04,5/12/04,Newspoll,,phone,,,1130,,5,,2,,3,55,45,,,,,47,43,2,33,8,0,0,0,,,,,12,,1130
,FALSE,17/12/04,19/12/04,Newspoll,,phone,,,1132,,5,,3,,2,52,48,,,,,46,42,4,39,6,0,0,0,,,,,9,,1132
,FALSE,21/1/05,23/1/05,Newspoll,,phone,,,1141,,,,,,,53,47,,,,,46,FALSE,FALSE,37,7,0,0,0,,,,,10,,1141
,FALSE,4/2/05,6/2/05,Newspoll,,phone,,,1141,,9,,6,,3,54,46,,,,,48,FALSE,FALSE,37,6,0,0,0,,,,,9,,1141
,FALSE,18/2/05,20/2/05,Newspoll,,phone,,,1148,,9,,5,,4,53,47,,,,,47,FALSE,FALSE,38,6,0,0,0,,,,,9,,1148
,FALSE,4/3/05,6/3/05,Newspoll,,phone,,,1129,,6,,3,,3,52,48,,,,,45,FALSE,FALSE,37,5,0,0,0,,,,,13,,1129
,FALSE,18/3/05,20/3/05,Newspoll,http://www.newspoll.com.au/cgi-bin/polling/display_poll_data.pl,phone,,,1156,,7,,4,,3,54,46,,,,,47,FALSE,FALSE,36,6,0,0,0,,,,,11,,1156
,FALSE,1/4/05,3/4/05,Newspoll,,phone,,,1145,,8,,6,,2,49,51,,,,,43,FALSE,FALSE,41,5,0,0,0,,,,,11,,1145
,FALSE,15/4/05,17/4/05,Newspoll,,phone,,,1155,,8,,5,,3,51,49,,,,,45,FALSE,FALSE,39,5,0,0,0,,,,,11,,1155
,FALSE,29/4/05,1/5/05,Newspoll,,phone,,,1154,,8,,6,,2,52,48,,,,,46,FALSE,FALSE,38,6,0,0,0,,,,,10,,1154
,FALSE,13/5/05,15/5/05,Newspoll,,phone,,,1130,,8,,6,,2,51,49,,,,,45,FALSE,FALSE,40,6,0,0,0,,,,,9,,1130
,FALSE,27/5/05,29/5/05,Newspoll,,phone,,,1122,,6,,4,,2,52,48,,,,,47,FALSE,FALSE,37,5,0,0,0,,,,,11,,1122
,FALSE,17/6/05,19/6/05,Newspoll,,phone,,,1156,,7,,5,,2,51,49,,,,,44,FALSE,FALSE,37,7,0,0,0,,,,,12,,1156
,FALSE,1/7/05,3/7/05,Newspoll,,phone,,,1147,,9,,5,,4,50,50,,,,,44,FALSE,FALSE,39,6,0,0,0,,,,,11,,1147
,FALSE,15/7/05,17/7/05,Newspoll,,phone,,,1140,,7,,4,,3,51,49,,,,,45,FALSE,FALSE,39,5,0,0,0,,,,,11,,1140
,FALSE,29/7/05,31/7/05,Newspoll,,phone,,,1149,,8,,5,,3,49,51,,,,,42,FALSE,FALSE,41,7,0,0,0,,,,,10,,1149
,FALSE,12/8/05,14/8/05,Newspoll,,phone,,,1147,,8,,5,,3,52,48,,,,,45,FALSE,FALSE,37,7,0,0,0,,,,,11,,1147
,FALSE,26/8/05,28/8/05,Newspoll,,phone,,,1147,,7,,6,,1,49,51,,,,,42,FALSE,FALSE,40,6,0,0,0,,,,,12,,1147
,FALSE,9/9/05,11/9/05,Newspoll,,phone,,,1148,,10,,6,,4,49,51,,,,,41,FALSE,FALSE,39,7,0,0,0,,,,,13,,1148
,FALSE,23/9/05,25/9/05,Newspoll,,phone,,,1155,,7,,5,,2,53,47,,,,,44,FALSE,FALSE,34,8,0,0,0,,,,,14,,1155
,FALSE,7/10/05,9/10/05,Newspoll,,phone,,,1152,,8,,4,,4,51,49,,,,,43,FALSE,FALSE,37,7,0,0,0,,,,,13,,1152
,FALSE,21/10/05,23/10/05,Newspoll,,phone,,,1143,,7,,5,,2,53,47,,,,,37,FALSE,FALSE,40,9,0,0,0,,,,,14,,1143
,FALSE,4/11/05,6/11/05,Newspoll,,phone,,,1159,,7,,5,,2,49,51,,,,,41,FALSE,FALSE,39,8,0,0,0,,,,,12,,1159
,FALSE,18/11/05,20/11/05,Newspoll,,phone,,,1164,,9,,6,,3,46,54,,,,,39,FALSE,FALSE,42,7,0,0,0,,,,,12,,1164
,FALSE,2/12/05,4/12/05,Newspoll,,phone,,,1149,,12,,9,,3,46,54,,,,,38,FALSE,FALSE,42,6,0,0,0,,,,,14,,1149
,FALSE,16/12/05,18/12/05,Newspoll,,phone,,,1155,,9,,6,,3,49,51,,,,,41,FALSE,FALSE,39,7,0,0,0,,,,,13,,1155
,FALSE,13/1/06,15/1/06,Newspoll,,phone,,,1150,,8,,6,,2,52,48,,,,,45,FALSE,FALSE,37,7,0,0,0,,,,,11,,1150
,FALSE,27/1/06,29/1/06,Newspoll,,phone,,,1148,,7,,6,,1,52,48,,,,,44,FALSE,FALSE,36,7,0,0,0,,,,,13,,1148
,FALSE,10/2/06,12/2/06,Newspoll,,phone,,,1139,,8,,6,,2,49,51,,,,,41,FALSE,FALSE,39,5,0,0,0,,,,,15,,1139
,FALSE,24/2/06,26/2/06,Newspoll,,phone,,,1164,,9,,6,,3,49,51,,,,,41,FALSE,FALSE,39,7,0,0,0,,,,,13,,1164
,FALSE,10/3/06,12/3/06,Newspoll,,phone,,,1143,,9,,6,,3,48,52,,,,,45,FALSE,FALSE,35,6,0,0,0,,,,,14,,1143
,FALSE,24/3/06,26/3/06,Newspoll,,phone,,,1164,,9,,6,,3,49,51,,,,,41,37,4,39,7,0,0,0,,,,,13,,1164
,FALSE,7/4/06,9/4/06,Newspoll,,phone,,,1144,,9,,6,,3,48,52,,,,,41,FALSE,FALSE,39,7,0,0,0,,,,,13,,1144
,FALSE,28/4/06,30/4/06,Newspoll,,phone,,,1149,,10,,7,,3,51,49,,,,,42,FALSE,FALSE,37,7,0,0,0,,,,,14,,1149
,FALSE,12/5/06,14/5/06,Newspoll,,phone,,,1147,,8,,6,,2,50,50,,,,,43,FALSE,FALSE,39,6,0,0,0,,,,,12,,1147
,FALSE,26/5/06,28/5/06,Newspoll,,phone,,,1147,,8,,5,,3,48,52,,,,,40,FALSE,FALSE,39,7,0,0,0,,,,,14,,1147
,FALSE,17/6/06,19/6/06,Newspoll,,phone,,,1156,,7,,5,,2,51,49,,,,,44,FALSE,FALSE,38,7,0,0,0,,,,,11,,1156
,FALSE,30/6/06,2/7/06,Newspoll,,phone,,,1152,,11,,8,,3,47,53,,,,,40,FALSE,FALSE,41,5,0,0,0,,,,,14,,1152
,FALSE,14/7/06,16/7/06,Newspoll,,phone,,,1154,,8,,6,,2,48,52,,,,,42,FALSE,FALSE,42,5,0,0,0,,,,,11,,1154
,FALSE,28/7/06,30/7/06,Newspoll,,phone,,,1154,,8,,6,,2,50,50,,,,,43,FALSE,FALSE,40,5,0,0,0,,,,,12,,1154
,FALSE,4/8/06,6/8/06,Newspoll,http://www.newspoll.com.au/cgi-bin/polling/display_poll_data.pl,phone,,,1151,,,,0,,,49,51,,,,,42,FALSE,FALSE,41,7,0,0,0,,,,,10,,1151
,FALSE,11/8/06,13/8/06,Newspoll,,phone,,,1154,,8,,6,,2,51,49,,,,,44,FALSE,FALSE,37,7,0,0,0,,,,,12,,1154
,FALSE,25/8/06,27/8/06,Newspoll,,phone,,,1142,,8,,6,,2,49,51,,,,,44,FALSE,FALSE,42,5,0,0,0,,,,,9,,1142
